ticker,date,comp,trend,entry,stop,target,exit,outcome,pnl_pct
TTKOM,2024-07-01,5,strong_up,47.36,44.3208,53.4384,52.0,timeout,9.797
TTKOM,2024-07-02,5,strong_up,48.76,45.76,54.76,50.45,timeout,3.466
TTKOM,2024-07-03,5,strong_up,50.25,47.2725,56.205,49.1,timeout,-2.289
TTKOM,2024-07-04,5,strong_up,51.15,48.2298,56.9903,48.2298,stop,-5.709
TTKOM,2024-07-30,5,strong_up,49.28,46.5934,54.6532,46.5934,stop,-5.452
TTKOM,2024-08-07,5,strong_up,50.8,47.6904,57.0192,57.0192,target,12.243
TTKOM,2024-08-20,7,strong_up,54.3,50.7324,61.4351,50.7324,stop,-6.57
TTKOM,2024-09-03,5,strong_up,49.88,46.5724,56.4952,54.85,timeout,9.964
TTKOM,2024-09-04,6,strong_up,51.7,48.4208,58.2584,48.4208,stop,-6.343
TTKOM,2024-09-18,6,strong_up,51.5,47.9147,58.6705,47.9147,stop,-6.962
TTKOM,2024-12-05,7,strong_up,47.1,45.2851,50.7298,45.2851,stop,-3.853
TTKOM,2024-12-13,6,strong_up,46.8,45.069,50.2621,45.069,stop,-3.699
TTKOM,2025-01-06,7,strong_up,46.5,44.7593,49.9815,44.7593,stop,-3.743
TTKOM,2025-01-20,5,up,46.26,44.4397,49.9005,49.9005,target,7.87
TTKOM,2025-02-04,5,up,49.0,46.7739,53.4522,48.16,timeout,-1.714
TTKOM,2025-02-05,5,up,48.88,46.7015,53.237,49.0,timeout,0.245
TTKOM,2025-02-06,5,up,49.6,47.44,53.9201,47.44,stop,-4.355
TTKOM,2025-02-28,5,up,48.52,46.0583,53.4435,53.4435,target,10.147
TTKOM,2025-03-19,6,strong_up,51.8,48.7036,57.9929,48.7036,stop,-5.978
TTKOM,2025-03-25,5,strong_up,50.35,46.5408,57.9684,46.5408,stop,-7.565
TTKOM,2025-04-08,5,strong_up,52.3,48.6499,59.6003,52.5,timeout,0.382
TTKOM,2025-04-09,6,strong_up,52.25,48.6409,59.4681,53.35,timeout,2.105
TTKOM,2025-04-10,6,strong_up,51.4,47.8452,58.5097,53.3,timeout,3.696
TTKOM,2025-04-11,6,strong_up,53.35,49.7812,60.4875,49.7812,stop,-6.689
TTKOM,2025-04-17,6,strong_up,52.25,48.8696,59.0107,59.0107,target,12.939
TTKOM,2025-05-12,5,strong_up,60.2,56.9068,66.7863,56.9068,stop,-5.47
TTKOM,2025-05-30,6,strong_up,54.9,51.7398,61.2203,56.5,timeout,2.914
TTKOM,2025-06-02,5,strong_up,55.3,52.2584,61.3831,55.85,timeout,0.995
TTKOM,2025-06-03,5,strong_up,56.95,53.8793,63.0915,53.8793,stop,-5.392
TTKOM,2025-06-24,6,strong_up,56.45,53.0671,63.2158,55.65,timeout,-1.417
TTKOM,2025-06-30,7,strong_up,58.8,55.6397,65.1206,55.6397,stop,-5.375
VESTL,2024-11-18,5,up,61.5,58.5323,67.4353,58.5323,stop,-4.826
VESTL,2024-11-25,5,up,61.9,58.474,68.752,68.752,target,11.069
VESTL,2025-01-02,5,up,72.05,68.2775,79.595,68.2775,stop,-5.236
YKBNK,2024-06-03,5,strong_up,32.88,30.6546,37.3308,34.56,timeout,5.109
YKBNK,2024-06-04,5,strong_up,31.62,29.3586,36.1429,33.8,timeout,6.894
YKBNK,2024-06-05,5,strong_up,32.08,29.8644,36.5112,32.62,timeout,1.683
YKBNK,2024-06-06,5,strong_up,32.26,30.1169,36.5461,32.74,timeout,1.488
YKBNK,2024-06-07,5,strong_up,31.42,29.2886,35.6829,33.8,timeout,7.575
YKBNK,2024-06-10,5,strong_up,31.6,29.5222,35.7555,34.36,timeout,8.734
YKBNK,2024-06-11,5,strong_up,33.1,30.9649,37.3701,33.22,timeout,0.363
YKBNK,2024-06-12,5,strong_up,33.34,31.2632,37.4937,31.2632,stop,-6.229
YKBNK,2024-08-27,6,strong_up,31.3,29.5072,34.8855,29.5072,stop,-5.728
YKBNK,2024-09-24,7,strong_up,30.84,29.2546,34.0108,29.2546,stop,-5.141
YKBNK,2024-11-13,5,up,27.72,26.0742,31.0117,31.0117,target,11.875
YKBNK,2024-11-29,6,up,28.98,27.2383,32.4633,32.4633,target,12.02
YKBNK,2024-12-10,5,up,31.24,29.555,34.6101,29.555,stop,-5.394
YKBNK,2024-12-26,5,up,30.66,29.0558,33.8684,31.7,timeout,3.392
YKBNK,2025-01-02,6,up,31.94,30.4199,34.9802,30.4199,stop,-4.759
YKBNK,2025-01-16,5,up,30.94,29.5267,33.7666,29.5267,stop,-4.568
YKBNK,2025-03-03,7,strong_up,31.24,29.8507,34.0187,34.0187,target,8.895
YKBNK,2025-03-18,6,strong_up,30.6,29.195,33.4101,29.195,stop,-4.592
YKBNK,2025-05-16,5,up,26.56,25.1011,29.4778,28.38,timeout,6.852
YKBNK,2025-06-03,5,up,27.22,25.8451,29.9699,27.74,timeout,1.91
YKBNK,2025-06-27,6,up,29.14,27.7366,31.9467,31.9467,target,9.632
AEFES,2024-06-06,5,strong_up,20.8192,19.6142,23.2293,23.2293,target,11.576
AEFES,2024-06-28,5,strong_up,24.4481,23.1264,27.0916,27.0916,target,10.813
AEFES,2024-07-10,5,strong_up,28.6916,27.1789,31.7171,27.1789,stop,-5.272
AEFES,2024-07-24,5,strong_up,27.9049,26.2972,31.1202,26.2972,stop,-5.761
AEFES,2024-07-26,5,strong_up,26.2576,24.5931,29.5866,24.5931,stop,-6.339
AEFES,2024-08-05,5,strong_up,25.6676,23.9324,29.1378,23.9324,stop,-6.76
AEFES,2024-08-09,5,strong_up,25.2988,23.3424,29.2116,23.3424,stop,-7.733
AEFES,2024-11-07,7,strong_up,20.062,18.8241,22.5378,20.1702,timeout,0.539
AEFES,2024-11-08,7,strong_up,20.0227,18.81,22.4481,19.6293,timeout,-1.965
AEFES,2024-11-11,5,up,19.8653,18.6908,22.2144,20.0423,timeout,0.891
AEFES,2024-11-12,6,up,20.8291,19.5909,23.3054,19.5909,stop,-5.944
AEFES,2024-11-22,6,up,20.8094,19.3742,23.6798,19.3742,stop,-6.897
AEFES,2024-12-06,6,up,22.7173,21.3967,25.3584,21.3967,stop,-5.813
AEFES,2024-12-18,5,up,21.6355,20.3881,24.1303,20.3881,stop,-5.766
AEFES,2025-05-13,5,up,16.5217,15.576,18.4129,15.576,stop,-5.724
AGHOL,2024-06-03,6,strong_up,35.1595,33.1024,39.2738,33.1024,stop,-5.851
AGHOL,2024-06-07,5,strong_up,33.2471,31.0567,37.6279,37.6279,target,13.177
AGHOL,2024-07-03,5,strong_up,38.2243,36.0702,42.5325,42.5325,target,11.271
AGHOL,2024-07-25,5,strong_up,43.1035,40.6067,48.0972,40.6067,stop,-5.793
AGHOL,2024-08-05,6,strong_up,40.2103,37.6283,45.3744,37.6283,stop,-6.421
AGHOL,2024-08-08,5,strong_up,38.2734,35.5812,43.6578,35.5812,stop,-7.034
AGHOL,2024-11-15,5,up,32.3889,30.6626,35.8417,35.8417,target,10.66
AGHOL,2024-12-10,5,up,34.8163,33.103,38.2428,33.103,stop,-4.921
AGHOL,2025-03-03,5,up,31.1875,29.7493,34.0641,29.7493,stop,-4.612
AGHOL,2025-05-12,5,up,30.0597,28.6075,32.9641,28.6075,stop,-4.831
AGHOL,2025-05-14,5,up,28.9564,27.4505,31.968,27.4505,stop,-5.2
AGHOL,2025-07-01,5,up,26.9,25.6106,29.4787,27.8,timeout,3.346
AGHOL,2025-07-02,5,up,27.5,26.142,30.216,26.142,stop,-4.938
AGESA,2024-06-04,5,strong_up,100.118,94.3466,111.6606,111.6606,target,11.529
AGESA,2024-07-01,6,strong_up,108.8481,99.3189,127.9064,99.3189,stop,-8.755
AGESA,2024-07-09,5,strong_up,102.1612,93.6716,119.1404,119.1404,target,16.62
AGESA,2024-08-05,6,strong_up,119.25,110.1431,137.4637,110.1431,stop,-7.637
AGESA,2024-09-09,7,strong_up,109.4053,101.0397,126.1367,112.3773,timeout,2.716
AGESA,2024-09-10,7,strong_up,113.6775,105.0139,131.0049,105.0139,stop,-7.621
AGESA,2024-11-13,6,strong_up,105.4118,99.2813,117.6726,117.6726,target,11.631
AGESA,2024-12-20,6,strong_up,136.4316,128.9071,151.4805,128.9071,stop,-5.515
AGESA,2025-01-06,6,strong_up,128.816,119.22,148.0079,135.7815,timeout,5.407
AGESA,2025-01-07,5,strong_up,127.1442,117.975,145.4828,134.2027,timeout,5.551
AGESA,2025-01-10,5,strong_up,127.6086,118.7808,145.2643,130.5806,timeout,2.329
AGESA,2025-01-13,5,strong_up,130.2091,121.5143,147.5987,134.2027,timeout,3.067
AGESA,2025-01-14,6,strong_up,131.3236,122.5433,148.8841,132.1594,timeout,0.636
AGESA,2025-01-15,5,strong_up,130.4877,121.8868,147.6895,131.3236,timeout,0.641
AGESA,2025-01-16,6,strong_up,132.8095,124.007,150.4145,130.9521,timeout,-1.399
AGESA,2025-01-17,5,strong_up,131.8808,123.3588,148.9249,129.0017,timeout,-2.183
AGESA,2025-01-20,6,strong_up,134.1098,125.7288,150.8718,130.9521,timeout,-2.355
AGESA,2025-01-21,5,strong_up,131.7879,123.5478,148.2681,129.1875,timeout,-1.973
AGESA,2025-01-22,5,strong_up,135.7815,127.4732,152.398,127.4732,stop,-6.119
AGESA,2025-03-03,6,strong_up,133.7383,126.9522,147.3104,147.3104,target,10.148
AGESA,2025-03-11,6,strong_up,142.004,134.9005,156.2111,134.9005,stop,-5.002
AGESA,2025-03-20,6,strong_up,136.6174,127.9001,154.052,127.9001,stop,-6.381
AGESA,2025-04-17,7,strong_up,135.494,126.1665,154.1489,126.1665,stop,-6.884
AGESA,2025-04-28,6,strong_up,135.3971,125.7591,154.6732,139.8522,timeout,3.29
AGESA,2025-05-06,7,strong_up,139.1743,128.6938,160.1353,134.7192,timeout,-3.201
AGESA,2025-05-07,7,strong_up,137.0436,126.3881,158.3545,135.2034,timeout,-1.343
AGESA,2025-05-08,6,strong_up,135.8814,125.406,156.8323,137.0436,timeout,0.855
AGESA,2025-05-09,6,strong_up,140.2397,130.0248,160.6695,137.5278,timeout,-1.934
AGESA,2025-05-12,6,strong_up,144.3074,134.1476,164.6269,134.1476,stop,-7.04
AGESA,2025-05-27,6,strong_up,132.6853,124.2859,149.4842,149.4842,target,12.661
AGESA,2025-06-19,6,strong_up,145.2759,137.0725,161.6826,147.4066,timeout,1.467
AGESA,2025-06-20,6,strong_up,140.4334,132.2867,156.7266,145.6633,timeout,3.724
AGESA,2025-06-23,6,strong_up,142.3704,134.0274,159.0564,147.6972,timeout,3.741
AGESA,2025-06-24,6,strong_up,145.2759,137.1241,161.5794,146.7287,timeout,1.0
AGESA,2025-06-25,5,strong_up,144.1137,135.8801,160.5809,151.0869,timeout,4.839
AGESA,2025-06-26,5,strong_up,143.5326,135.5654,159.4669,151.5712,timeout,5.601
AGESA,2025-06-27,6,strong_up,147.0192,138.9155,163.2266,163.2266,target,11.024
AKENR,2024-06-05,5,strong_up,20.16,17.8703,24.7395,17.8703,stop,-11.358
AKENR,2024-08-19,7,strong_up,14.8,13.4458,17.5084,13.4458,stop,-9.15
AKENR,2024-09-13,7,strong_up,13.25,12.1116,15.5267,12.1116,stop,-8.592
AKENR,2024-11-08,5,up,12.2,11.4617,13.6766,11.4617,stop,-6.052
AKENR,2024-12-09,5,up,11.97,11.4228,13.0644,11.4228,stop,-4.571
AKENR,2024-12-27,5,up,12.99,12.4613,14.0474,14.0474,target,8.14
AKENR,2025-01-02,5,up,12.78,11.9775,14.385,14.385,target,12.559
AKENR,2025-01-20,5,up,14.0,12.9208,16.1584,13.31,timeout,-4.929
AKENR,2025-01-21,6,up,14.3,13.1843,16.5313,13.1843,stop,-7.802
AKENR,2025-05-07,5,up,10.64,9.7467,12.4266,12.4266,target,16.791
AKENR,2025-05-14,5,up,12.24,11.0581,14.6038,11.0581,stop,-9.656
AKENR,2025-06-05,5,up,11.92,10.8609,14.0382,10.8609,stop,-8.885
AKENR,2025-07-01,5,up,11.35,10.4392,13.1715,11.42,timeout,0.617
AKENR,2025-07-03,6,up,12.56,11.61,14.46,11.61,stop,-7.564
AKGRT,2024-06-03,6,strong_up,7.95,7.5054,8.8392,8.8392,target,11.185
AKGRT,2024-06-24,5,strong_up,8.8,8.2192,9.9617,8.2192,stop,-6.6
AKGRT,2024-06-26,6,strong_up,8.08,7.4782,9.2835,7.4782,stop,-7.448
AKGRT,2024-10-17,5,up,5.71,5.4124,6.3052,5.4124,stop,-5.212
AKGRT,2024-10-24,5,up,5.66,5.3479,6.2843,5.84,timeout,3.18
AKGRT,2024-10-31,5,up,5.98,5.6657,6.6086,5.6657,stop,-5.256
AKGRT,2024-11-08,5,up,6.02,5.6952,6.6696,5.6952,stop,-5.395
AKGRT,2024-11-25,5,up,6.03,5.7208,6.6484,6.6484,target,10.255
AKGRT,2024-12-16,5,up,7.16,6.7008,8.0785,7.32,timeout,2.235
AKGRT,2024-12-17,5,up,7.12,6.6668,8.0264,7.22,timeout,1.404
AKGRT,2024-12-27,5,up,7.22,6.8159,8.0283,8.0283,target,11.195
AKGRT,2025-01-17,5,strong_up,8.02,7.5978,8.8644,7.5978,stop,-5.264
AKGRT,2025-02-03,5,strong_up,7.65,7.1984,8.5532,7.1984,stop,-5.903
AKGRT,2025-03-14,7,strong_up,7.55,7.1524,8.3451,7.1524,stop,-5.266
AKGRT,2025-06-30,5,up,6.19,5.9172,6.7356,6.7356,target,8.814
ALGYO,2024-06-20,7,strong_up,3.1286,3.0142,3.3573,3.3573,target,7.311
ALGYO,2024-07-05,5,strong_up,3.3697,3.2384,3.6321,3.6321,target,7.789
ALGYO,2024-07-22,5,strong_up,3.8646,3.7052,4.1834,3.7052,stop,-4.125
ALGYO,2024-07-30,6,strong_up,3.5845,3.3943,3.9649,3.3943,stop,-5.306
ALGYO,2024-08-05,6,strong_up,3.4718,3.2602,3.8949,3.2602,stop,-6.094
ALGYO,2024-08-13,5,strong_up,3.347,3.1396,3.7617,3.1396,stop,-6.196
ALGYO,2024-11-18,5,up,2.7215,2.619,2.9266,2.9266,target,7.535
ALGYO,2024-12-10,5,up,2.9527,2.8191,3.22,2.8191,stop,-4.525
ALGYO,2025-01-07,6,up,3.0406,2.9272,3.2674,2.9272,stop,-3.73
ALGYO,2025-01-24,6,up,3.1059,2.9932,3.3312,2.9932,stop,-3.628
ALGYO,2025-05-14,5,up,2.6038,2.5109,2.7896,2.5109,stop,-3.569
ALGYO,2025-06-11,5,up,2.7386,2.6187,2.9783,2.6187,stop,-4.376
ALGYO,2025-06-30,6,up,2.7627,2.6274,3.0332,3.0332,target,9.793
ANHYT,2024-06-04,5,strong_up,95.1862,88.6979,108.1629,88.6979,stop,-6.816
ANHYT,2024-07-01,5,strong_up,106.6439,95.4208,129.0899,111.2269,timeout,4.298
ANHYT,2024-07-08,5,strong_up,112.6371,101.9636,133.9839,101.9636,stop,-9.476
ANHYT,2024-07-31,6,strong_up,105.1456,95.3226,124.7914,95.3226,stop,-9.342
ANHYT,2024-09-20,7,strong_up,97.3896,90.6264,110.9162,90.6264,stop,-6.945
ANHYT,2024-10-04,5,strong_up,95.5388,88.7575,109.1013,88.7575,stop,-7.098
ANHYT,2024-11-29,6,strong_up,86.3727,80.7218,97.6746,88.5761,timeout,2.551
ANHYT,2024-12-02,6,strong_up,85.1388,79.4808,96.4549,90.8676,timeout,6.729
ANHYT,2024-12-03,6,strong_up,84.8303,79.3262,95.8387,95.8387,target,12.977
ANHYT,2024-12-17,6,strong_up,89.3693,83.6737,100.7605,85.7117,timeout,-4.093
ANHYT,2024-12-18,6,strong_up,87.3422,81.8268,98.373,87.2981,timeout,-0.05
ANHYT,2024-12-19,5,strong_up,88.1354,82.674,99.0582,89.193,timeout,1.2
ANHYT,2024-12-20,5,strong_up,88.6642,83.3521,99.2884,88.7524,timeout,0.099
ANHYT,2024-12-23,5,strong_up,90.4269,85.1543,100.9721,85.1543,stop,-5.831
ANHYT,2025-01-16,6,strong_up,90.8676,85.6345,101.3338,85.6345,stop,-5.759
ANHYT,2025-02-06,5,strong_up,91.2202,86.0596,101.5412,86.0596,stop,-5.657
ANHYT,2025-02-20,6,up,92.7185,88.049,102.0575,88.049,stop,-5.036
ANHYT,2025-02-26,5,up,89.0168,84.1525,98.7454,98.7454,target,10.929
ANHYT,2025-06-30,5,up,75.0271,71.3333,82.4148,71.3333,stop,-4.923
ANSGR,2024-06-03,5,strong_up,27.0611,25.6028,29.9779,25.6028,stop,-5.389
ANSGR,2024-06-07,5,strong_up,25.5603,23.887,28.9069,23.887,stop,-6.546
ANSGR,2024-06-21,6,strong_up,23.9912,22.2858,27.4019,25.4921,timeout,6.256
ANSGR,2024-06-24,5,strong_up,23.832,22.1608,27.1745,25.4466,timeout,6.775
ANSGR,2024-06-25,6,strong_up,24.355,22.6399,27.7853,25.583,timeout,5.042
ANSGR,2024-06-26,5,strong_up,23.9912,22.2768,27.42,25.0827,timeout,4.55
ANSGR,2024-06-27,6,strong_up,24.5597,22.8191,28.0409,22.8191,stop,-7.087
ANSGR,2024-07-02,6,strong_up,24.7189,22.8614,28.4339,24.446,timeout,-1.104
ANSGR,2024-07-03,6,strong_up,24.1049,22.2363,27.842,24.355,timeout,1.038
ANSGR,2024-07-04,5,strong_up,23.9912,22.1684,27.6368,23.6273,timeout,-1.517
ANSGR,2024-07-08,5,strong_up,24.1731,22.3489,27.8216,22.3489,stop,-7.546
ANSGR,2024-10-04,5,up,18.704,17.5396,21.0329,17.5396,stop,-6.226
ANSGR,2024-10-24,5,up,18.8405,17.7207,21.08,19.7842,timeout,5.009
ANSGR,2024-10-30,5,up,19.3294,18.1765,21.6351,18.7609,timeout,-2.941
ANSGR,2024-10-31,5,up,19.5682,18.4307,21.8432,18.4307,stop,-5.813
ANSGR,2024-11-14,5,up,19.7842,18.7883,21.7759,18.7883,stop,-5.034
ANSGR,2024-11-26,6,up,20.4323,19.3585,22.5798,19.3585,stop,-5.255
ANSGR,2024-12-02,6,up,21.0463,19.7517,23.6354,23.0816,timeout,9.67
ANSGR,2024-12-03,5,up,21.2623,19.9603,23.8663,23.3545,timeout,9.84
ANSGR,2024-12-04,5,up,21.3192,20.0444,23.8687,23.3317,timeout,9.44
ANSGR,2024-12-27,5,up,23.0816,21.8731,25.4985,25.4985,target,10.471
ANSGR,2025-01-16,5,strong_up,25.6058,24.3711,28.0751,24.3711,stop,-4.822
ANSGR,2025-02-05,5,strong_up,25.4693,24.2776,27.8527,25.2192,timeout,-0.982
ANSGR,2025-02-06,6,strong_up,24.4233,23.1778,26.9142,26.9142,target,10.199
ANSGR,2025-02-21,6,strong_up,26.3789,25.0475,29.0418,25.0475,stop,-5.047
ANSGR,2025-02-25,5,strong_up,24.8781,23.4935,27.6472,23.4935,stop,-5.565
ANSGR,2025-03-13,6,strong_up,25.3784,24.0638,28.0075,24.0638,stop,-5.18
ANSGR,2025-05-16,7,strong_up,22.7538,21.7157,24.8301,21.7157,stop,-4.562
ANSGR,2025-07-02,5,up,22.1485,21.0505,24.3445,21.0505,stop,-4.957
ARASE,2024-10-11,5,up,53.1784,49.9309,59.6734,54.8816,timeout,3.203
ARASE,2024-11-04,5,up,55.2601,52.4052,60.97,52.4052,stop,-5.166
ARASE,2024-12-03,5,up,52.0429,49.2769,57.575,49.2769,stop,-5.315
ARASE,2024-12-31,5,up,52.516,50.1176,57.3128,50.1176,stop,-4.567
ARASE,2025-04-22,5,up,44.2081,41.2712,50.0818,41.2712,stop,-6.643
ARASE,2025-05-12,5,up,42.5806,40.1864,47.3688,47.3688,target,11.245
ARASE,2025-06-13,5,up,45.0219,42.2367,50.5923,49.8666,timeout,10.761
ARASE,2025-06-17,6,up,47.3117,44.3923,53.1506,44.3923,stop,-6.171
ARASE,2025-07-02,5,up,48.258,45.7594,53.2551,49.8193,timeout,3.235
ASGYO,2025-05-20,5,up,10.6179,10.1844,11.4849,10.1844,stop,-4.082
ASGYO,2025-06-16,5,up,10.4998,10.016,11.4673,10.016,stop,-4.607
AVOD,2024-07-17,5,up,3.6,3.4499,3.9001,3.4499,stop,-4.169
AVOD,2024-09-06,5,up,3.44,3.2913,3.7375,3.2913,stop,-4.323
AVOD,2024-11-29,5,up,2.86,2.7367,3.1067,3.1067,target,8.626
AVOD,2024-12-17,5,up,2.97,2.8319,3.2461,2.8319,stop,-4.65
AVOD,2025-01-06,5,up,2.98,2.8527,3.2346,3.2346,target,8.544
AVOD,2025-01-22,6,up,3.35,3.1404,3.7692,3.1404,stop,-6.257
AVOD,2025-04-18,6,up,3.0,2.7373,3.5253,2.7373,stop,-8.757
AVOD,2025-07-07,5,up,2.79,2.6578,3.0545,3.0545,target,9.48
AYDEM,2024-06-03,5,strong_up,33.4276,31.2514,37.7801,37.7143,timeout,12.824
AYDEM,2024-06-07,5,strong_up,34.6861,32.3649,39.3285,32.3649,stop,-6.692
AYDEM,2024-06-20,6,strong_up,33.8996,31.4479,38.8029,31.4479,stop,-7.232
AYDEM,2024-07-01,5,strong_up,33.3293,30.118,39.752,35.9446,timeout,7.847
AYDEM,2024-07-02,5,strong_up,33.29,30.1901,39.4899,35.9642,timeout,8.033
AYDEM,2024-07-03,5,strong_up,32.8377,29.7949,38.9235,35.5513,timeout,8.263
AYDEM,2024-07-04,5,strong_up,33.6243,30.666,39.5408,33.9782,timeout,1.053
AYDEM,2024-07-05,5,strong_up,33.3687,30.5101,39.0858,30.5101,stop,-8.567
AYDEM,2024-11-11,5,up,25.4,24.1067,27.9867,24.1067,stop,-5.092
AYDEM,2024-12-06,5,up,25.46,24.4775,27.4251,24.4775,stop,-3.859
AYDEM,2025-01-06,5,up,24.6,23.6898,26.4204,23.6898,stop,-3.7
AYDEM,2025-05-22,5,up,18.17,17.3475,19.815,17.3475,stop,-4.527
AYDEM,2025-07-01,5,up,17.65,16.7587,19.4325,18.12,timeout,2.663
AYDEM,2025-07-02,5,up,18.05,17.171,19.8081,18.69,timeout,3.546
AYEN,2024-06-04,5,strong_up,24.8091,22.6592,29.109,27.1657,timeout,9.499
AYEN,2024-06-11,6,strong_up,27.0511,25.0779,30.9975,25.0779,stop,-7.294
AYEN,2024-06-27,7,strong_up,27.0511,25.2262,30.701,25.2262,stop,-6.746
AYEN,2024-07-02,6,strong_up,26.0265,24.0396,30.0005,27.6605,timeout,6.278
AYEN,2024-07-03,6,strong_up,26.0599,24.1184,29.9429,27.0936,timeout,3.967
AYEN,2024-07-05,6,strong_up,26.1266,24.3662,29.6475,26.8435,timeout,2.744
AYEN,2024-07-11,7,strong_up,27.5104,25.8431,30.8451,25.8431,stop,-6.061
AYEN,2024-09-16,7,strong_up,26.084,24.815,28.6221,24.815,stop,-4.865
AYEN,2024-10-30,6,strong_up,24.8367,23.4258,27.6585,27.6585,target,11.361
AYEN,2024-11-15,5,strong_up,27.9684,26.6542,30.597,27.0289,timeout,-3.359
AYEN,2024-11-18,5,strong_up,28.8012,27.3868,31.6299,27.3868,stop,-4.911
AYEN,2024-11-20,6,strong_up,27.1538,25.5339,30.3936,28.4321,timeout,4.707
AYEN,2024-11-21,6,strong_up,27.896,26.2638,31.1604,28.6905,timeout,2.848
AYEN,2024-11-29,7,strong_up,27.4166,25.8636,30.5228,27.0659,timeout,-1.279
AYEN,2024-12-02,5,strong_up,26.9366,25.4054,29.999,26.7705,timeout,-0.617
AYEN,2024-12-03,5,strong_up,26.8812,25.3763,29.891,26.5858,timeout,-1.099
AYEN,2024-12-04,5,strong_up,26.8258,25.381,29.7156,26.7705,timeout,-0.206
AYEN,2024-12-05,5,strong_up,27.0289,25.6339,29.8191,27.2136,timeout,0.683
AYEN,2024-12-06,5,strong_up,27.0843,25.7513,29.7503,27.8597,timeout,2.863
AYEN,2024-12-09,6,strong_up,28.4875,27.0934,31.2756,27.0934,stop,-4.894
AYEN,2024-12-20,5,strong_up,27.0843,25.719,29.815,29.815,target,10.082
AYEN,2025-01-03,5,strong_up,30.6476,29.2112,33.5202,29.2112,stop,-4.687
AYEN,2025-01-10,6,strong_up,29.1706,27.7672,31.9773,27.7672,stop,-4.811
AYEN,2025-01-14,5,strong_up,27.9705,26.5317,30.8481,26.5317,stop,-5.144
AYEN,2025-05-12,5,up,24.198,23.1138,26.3664,23.1138,stop,-4.48
AYEN,2025-07-03,5,up,23.4456,22.476,25.3848,24.8861,timeout,6.144
BERA,2024-06-24,7,strong_up,18.67,17.421,21.168,18.52,timeout,-0.803
BERA,2024-06-25,7,strong_up,18.75,17.5249,21.2003,18.37,timeout,-2.027
BERA,2024-06-27,6,strong_up,18.9,17.7005,21.2989,18.44,timeout,-2.434
BERA,2024-06-28,7,strong_up,19.28,18.1073,21.6254,18.1073,stop,-6.082
BERA,2024-07-02,6,strong_up,19.03,17.715,21.66,17.715,stop,-6.91
BERA,2024-11-12,5,up,14.04,13.3175,15.4849,15.4849,target,10.291
BERA,2025-01-06,5,up,15.96,15.2147,17.4505,15.2147,stop,-4.67
BERA,2025-01-30,5,up,17.12,16.1813,18.9973,16.1813,stop,-5.483
BERA,2025-02-11,5,up,16.81,15.7429,18.9443,16.82,timeout,0.059
BERA,2025-02-19,6,up,17.5,16.4177,19.6646,16.4177,stop,-6.185
BERA,2025-02-26,5,strong_up,16.55,15.4012,18.8476,16.28,timeout,-1.631
BERA,2025-02-27,5,strong_up,16.41,15.3154,18.5992,18.5992,target,13.341
BERA,2025-03-18,6,strong_up,17.32,16.2194,19.5212,16.2194,stop,-6.355
BERA,2025-04-02,5,strong_up,16.68,15.4085,19.223,15.4085,stop,-7.623
BERA,2025-07-02,5,up,15.1,14.3656,16.5688,14.3656,stop,-4.864
BIOEN,2024-06-13,5,up,20.0,18.7514,22.4973,22.4973,target,12.486
BIOEN,2024-06-25,6,up,21.82,20.3256,24.8089,20.3256,stop,-6.849
BIOEN,2024-06-27,5,up,20.8,19.3036,23.7928,19.3036,stop,-7.194
BIOEN,2024-07-25,6,strong_up,20.0,18.8134,22.3732,18.8134,stop,-5.933
BIOEN,2024-08-15,7,strong_up,20.2,19.0409,22.5182,19.76,timeout,-2.178
BIOEN,2024-08-16,6,strong_up,20.12,18.9933,22.3733,18.9933,stop,-5.6
BIOEN,2024-10-17,5,up,18.7,17.7775,20.5451,17.7775,stop,-4.933
BIOEN,2024-12-20,5,up,17.89,17.1329,19.4042,17.1329,stop,-4.232
BIOEN,2025-02-12,5,up,16.24,15.4545,17.811,15.4545,stop,-4.837
BIOEN,2025-03-04,5,up,16.93,16.0329,18.7242,18.7242,target,10.598
BIOEN,2025-03-28,5,up,18.27,16.7382,21.3336,18.15,timeout,-0.657
BIOEN,2025-04-02,6,up,19.32,17.7241,22.5119,19.46,timeout,0.725
BIOEN,2025-04-03,6,up,19.2,17.6805,22.2389,19.57,timeout,1.927
BIOEN,2025-04-04,5,up,18.5,17.0409,21.4183,19.2,timeout,3.784
BIOEN,2025-04-07,6,up,19.54,17.9965,22.627,19.1,timeout,-2.252
BIOEN,2025-04-08,6,up,19.8,18.2307,22.9386,18.2307,stop,-7.926
BIOEN,2025-04-24,5,up,19.49,18.1403,22.1895,18.1403,stop,-6.925
BIOEN,2025-05-02,6,strong_up,18.05,16.7581,20.6337,20.6337,target,14.314
BIOEN,2025-05-09,7,strong_up,20.48,19.1223,23.1954,23.1954,target,13.259
BIOEN,2025-05-15,5,strong_up,23.2,21.6739,26.2523,21.6739,stop,-6.578
BIOEN,2025-05-23,6,strong_up,21.06,19.4927,24.1946,21.4,timeout,1.614
BIOEN,2025-05-26,5,strong_up,20.8,19.2847,23.8307,21.64,timeout,4.038
BIOEN,2025-05-27,5,strong_up,20.68,19.1979,23.6442,21.42,timeout,3.578
BIOEN,2025-05-28,5,strong_up,20.44,18.9309,23.4582,21.4,timeout,4.697
